KEY_LENGTH,job_id,fina_key_len,attack_noticed,timestamp
220,simulator,9,true,2024-07-16 16:23:03
221,simulator,20,not to consider,2024-07-16 16:23:07
221,simulator,20,true,2024-07-16 16:23:10
221,simulator,17,not to consider,2024-07-16 16:23:13
221,simulator,17,true,2024-07-16 16:23:16
221,simulator,1,not to consider,2024-07-16 16:23:19
221,simulator,1,true,2024-07-16 16:23:21
221,simulator,21,not to consider,2024-07-16 16:23:25
221,simulator,21,true,2024-07-16 16:23:27
221,simulator,14,not to consider,2024-07-16 16:23:31
221,simulator,14,true,2024-07-16 16:23:33
221,simulator,0,not to consider,2024-07-16 16:23:37
221,simulator,0,true,2024-07-16 16:23:39
221,simulator,17,not to consider,2024-07-16 16:23:43
221,simulator,17,true,2024-07-16 16:23:45
221,simulator,2,not to consider,2024-07-16 16:23:49
221,simulator,2,true,2024-07-16 16:23:51
221,simulator,0,not to consider,2024-07-16 16:23:55
221,simulator,0,true,2024-07-16 16:23:57
221,simulator,14,not to consider,2024-07-16 16:24:00
221,simulator,14,true,2024-07-16 16:24:02
222,simulator,17,not to consider,2024-07-16 16:24:06
222,simulator,17,true,2024-07-16 16:24:09
222,simulator,0,not to consider,2024-07-16 16:24:12
222,simulator,0,true,2024-07-16 16:24:14
222,simulator,13,not to consider,2024-07-16 16:24:18
222,simulator,13,true,2024-07-16 16:24:20
222,simulator,12,not to consider,2024-07-16 16:24:24
222,simulator,12,true,2024-07-16 16:24:26
222,simulator,7,not to consider,2024-07-16 16:24:29
222,simulator,7,true,2024-07-16 16:24:31
222,simulator,24,not to consider,2024-07-16 16:24:35
222,simulator,24,true,2024-07-16 16:24:37
222,simulator,16,not to consider,2024-07-16 16:24:41
222,simulator,16,true,2024-07-16 16:24:44
222,simulator,12,not to consider,2024-07-16 16:24:48
222,simulator,12,true,2024-07-16 16:24:50
222,simulator,8,not to consider,2024-07-16 16:24:53
222,simulator,8,true,2024-07-16 16:24:55
222,simulator,19,not to consider,2024-07-16 16:24:59
222,simulator,19,true,2024-07-16 16:25:01
223,simulator,22,not to consider,2024-07-16 16:25:05
223,simulator,22,true,2024-07-16 16:25:07
223,simulator,20,not to consider,2024-07-16 16:25:10
223,simulator,20,true,2024-07-16 16:25:12
223,simulator,13,not to consider,2024-07-16 16:25:16
223,simulator,13,true,2024-07-16 16:25:18
223,simulator,18,not to consider,2024-07-16 16:25:21
223,simulator,18,true,2024-07-16 16:25:23
223,simulator,11,not to consider,2024-07-16 16:25:27
223,simulator,11,true,2024-07-16 16:25:32
223,simulator,6,not to consider,2024-07-16 16:25:35
223,simulator,6,true,2024-07-16 16:25:38
223,simulator,9,not to consider,2024-07-16 16:25:42
223,simulator,9,true,2024-07-16 16:25:44
223,simulator,1,not to consider,2024-07-16 16:25:49
223,simulator,1,true,2024-07-16 16:25:51
223,simulator,6,not to consider,2024-07-16 16:25:55
223,simulator,6,true,2024-07-16 16:25:57
223,simulator,19,not to consider,2024-07-16 16:26:01
223,simulator,19,true,2024-07-16 16:26:03
224,simulator,13,not to consider,2024-07-16 16:26:07
224,simulator,13,true,2024-07-16 16:26:09
224,simulator,3,not to consider,2024-07-16 16:26:13
224,simulator,3,true,2024-07-16 16:26:16
224,simulator,12,not to consider,2024-07-16 16:26:19
224,simulator,12,true,2024-07-16 16:26:21
224,simulator,15,not to consider,2024-07-16 16:26:25
224,simulator,15,true,2024-07-16 16:26:27
224,simulator,21,not to consider,2024-07-16 16:26:31
224,simulator,21,true,2024-07-16 16:26:33
224,simulator,17,not to consider,2024-07-16 16:26:36
224,simulator,17,true,2024-07-16 16:26:38
224,simulator,6,not to consider,2024-07-16 16:26:42
224,simulator,6,true,2024-07-16 16:26:44
224,simulator,11,not to consider,2024-07-16 16:26:48
224,simulator,11,true,2024-07-16 16:26:50
224,simulator,16,not to consider,2024-07-16 16:26:54
224,simulator,16,true,2024-07-16 16:26:56
224,simulator,10,not to consider,2024-07-16 16:27:00
224,simulator,10,true,2024-07-16 16:27:02
225,simulator,20,not to consider,2024-07-16 16:27:06
225,simulator,20,true,2024-07-16 16:27:09
225,simulator,18,not to consider,2024-07-16 16:27:13
